route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
1,246107424610741,246107424610741+1982049+1,Croton-Harmon,4761,0,,12,1,1
1,246107424610741,246107424610741+1982765+1,Croton-Harmon,767,0,,12,1,1
1,246107424610751,246107424610751+1982041+1,Greystone,465,0,,12,1,1
2,246107424610751,246107424610751+1982051+1,Brewster,663,0,,14,1,1
1,246107424610751,246107424610751+1982076+0,Grand Central,790,1,,1,1,0
1,246107424610751,246107424610751+1982523+1,Greystone,469,0,,12,1,1
1,246107424610751,246107424610751+1982751+1,Croton-Harmon,757,0,,12,1,1
1,246107424610751,246107424610751+1982768+1,Croton-Harmon,769,0,,12,1,1
1,246107424610751,246107424610751+1982773+1,Croton-Harmon,771,0,,12,1,1
1,246107424610752,246107424610752+1982041+1,Greystone,465,0,,12,1,1
2,246107424610752,246107424610752+1982051+1,Brewster,663,0,,14,1,1
1,246107424610752,246107424610752+1982076+0,Grand Central,790,1,,1,1,0
1,246107424610752,246107424610752+1982523+1,Greystone,469,0,,12,1,1
1,246107424610752,246107424610752+1982751+1,Croton-Harmon,757,0,,12,1,1
1,246107424610752,246107424610752+1982768+1,Croton-Harmon,769,0,,12,1,1
1,246107424610752,246107424610752+1982773+1,Croton-Harmon,771,0,,12,1,1
3,246107424610771,246107424610771+1976714+1,Grand Central,1221,1,,5,1,1
3,246107424610771,246107424610771+1976717+1,Grand Central,1225,1,,5,1,1
3,246107424610771,246107424610771+1976720+1,Grand Central,1229,1,,5,1,1
3,246107424610771,246107424610771+1976723+1,Grand Central,1231,1,,5,1,1
3,246107424610771,246107424610771+1976740+1,Harrison,1244,0,,16,1,1
3,246107424610771,246107424610771+1976743+1,Harrison,1248,0,,16,1,1
3,246107424610771,246107424610771+1976749+1,New Rochelle,1256,0,,16,1,1
3,246107424610771,246107424610771+1976752+1,Harrison,1260,0,,16,1,1
3,246107424610771,246107424610771+1976755+1,Harrison,1264,0,,16,1,1
3,246107424610771,246107424610771+1976759+1,New Rochelle,1268,0,,16,1,1
3,246107424610771,246107424610771+1976762+1,Harrison,1270,0,,16,1,1
3,246107424610771,246107424610771+1976765+1,Harrison,1274,0,,16,1,1
3,246107424610771,246107424610771+1976768+0,Grand Central,1275,1,,5,1,0
3,246107424610771,246107424610771+1976781+0,Grand Central,1301,1,,5,1,0
3,246107424610771,246107424610771+1976788+1,Grand Central,1303,1,,5,1,1
3,246107424610771,246107424610771+1976795+1,Grand Central,1305,1,,5,1,1
3,246107424610771,246107424610771+1976798+0,Greenwich,1306,0,,16,1,0
3,246107424610771,246107424610771+1976801+1,Grand Central,1307,1,,5,1,1
3,246107424610771,246107424610771+1976804+1,Greenwich,1308,0,,16,1,1
3,246107424610771,246107424610771+1976807+1,Grand Central,1309,1,,5,1,1
3,246107424610771,246107424610771+1976810+1,Greenwich,1310,0,,16,1,1
3,246107424610771,246107424610771+1976813+1,Grand Central,1311,1,,5,1,1
3,246107424610771,246107424610771+1976820+1,Stamford,1314,0,,16,1,1
3,246107424610771,246107424610771+1976827+0,Stamford,1316,0,,16,1,0
3,246107424610771,246107424610771+1976830+1,Grand Central,1317,1,,5,1,1
3,246107424610771,246107424610771+1976837+0,Stamford,1320,0,,16,1,0
3,246107424610771,246107424610771+1976841+1,Grand Central,1321,1,,5,1,1
3,246107424610771,246107424610771+1976844+0,Stamford,1322,0,,16,1,0
3,246107424610771,246107424610771+1976856+1,Grand Central,1327,1,,5,1,1
3,246107424610771,246107424610771+1976859+0,Stamford,1328,0,,16,1,0
3,246107424610771,246107424610771+1976862+0,Stamford,1330,0,,16,1,0
3,246107424610771,246107424610771+1976866+1,Grand Central,1331,1,,5,1,1
3,246107424610771,246107424610771+1976869+0,Stamford,1332,0,,16,1,0
3,246107424610771,246107424610771+1976872+1,Grand Central,1333,1,,5,1,1
3,246107424610771,246107424610771+1976875+0,Stamford,1334,0,,16,1,0
3,246107424610771,246107424610771+1976878+1,Grand Central,1335,1,,5,1,1
3,246107424610771,246107424610771+1976881+0,Stamford,1336,0,,16,1,0
3,246107424610771,246107424610771+1976884+0,Stamford,1338,0,,16,1,0
3,246107424610771,246107424610771+1976887+0,Grand Central,1339,1,,5,1,0
3,246107424610771,246107424610771+1976890+0,Stamford,1340,0,,16,1,0
3,246107424610771,246107424610771+1976893+0,Grand Central,1341,1,,5,1,0
3,246107424610771,246107424610771+1976897+0,Stamford,1342,0,,16,1,0
3,246107424610771,246107424610771+1976900+1,Stamford,1346,0,,16,1,1
3,246107424610771,246107424610771+1976909+0,Grand Central,1351,1,,5,1,0
3,246107424610771,246107424610771+1976912+1,Stamford,1352,0,,16,1,1
3,246107424610771,246107424610771+1976915+0,Grand Central,1353,1,,5,1,0
3,246107424610771,246107424610771+1976918+0,Grand Central,1355,1,,5,1,0
3,246107424610771,246107424610771+1976924+1,Stamford,1358,0,,16,1,1
3,246107424610771,246107424610771+1976928+0,Grand Central,1359,1,,5,1,0
3,246107424610771,246107424610771+1976931+1,Stamford,1360,0,,16,1,1
3,246107424610771,246107424610771+1976938+1,Old Greenwich,1362,0,,16,1,1
3,246107424610771,246107424610771+1976945+0,Grand Central,1365,1,,5,1,0
3,246107424610771,246107424610771+1976957+1,Stamford,1370,0,,16,1,1
3,246107424610771,246107424610771+1976961+0,Grand Central,1371,1,,5,1,0
3,246107424610771,246107424610771+1976965+0,Grand Central,1373,1,,5,1,0
3,246107424610771,246107424610771+1976971+0,Grand Central,1375,1,,5,1,0
3,246107424610771,246107424610771+1976974+1,Stamford,1376,0,,16,1,1
3,246107424610771,246107424610771+1976977+0,Grand Central,1379,1,,5,1,0
3,246107424610771,246107424610771+1976980+0,Grand Central,1381,1,,5,1,0
3,246107424610771,246107424610771+1976983+1,Stamford,1382,0,,16,1,1
3,246107424610771,246107424610771+1976986+0,Grand Central,1383,1,,5,1,0
3,246107424610771,246107424610771+1976989+0,Stamford,1384,0,,16,1,0
3,246107424610771,246107424610771+1976992+0,Grand Central,1385,1,,5,1,0
3,246107424610771,246107424610771+1976995+0,Stamford,1386,0,,16,1,0
3,246107424610771,246107424610771+1976998+0,Grand Central,1387,1,,5,1,0
3,246107424610771,246107424610771+1977001+0,Stamford,1388,0,,16,1,0
3,246107424610771,246107424610771+1977013+0,Stamford,1392,0,,16,1,0
3,246107424610771,246107424610771+1977022+0,Grand Central,1395,1,,5,1,0
3,246107424610771,246107424610771+1977025+0,Grand Central,1397,1,,5,1,0
3,246107424610771,246107424610771+1977028+0,Stamford,1398,0,,16,1,0
3,246107424610771,246107424610771+1977035+0,New Haven,1402,0,,16,1,0
3,246107424610771,246107424610771+1977038+0,Stamford,1404,0,,16,1,0
3,246107424610771,246107424610771+1977041+1,Stamford,1406,0,,16,1,1
3,246107424610771,246107424610771+1977044+1,Grand Central,1407,1,,5,1,1
3,246107424610771,246107424610771+1977047+1,Stamford,1408,0,,16,1,1
3,246107424610771,246107424610771+1977050+1,Grand Central,1409,1,,5,1,1
3,246107424610771,246107424610771+1977053+1,Stamford,1410,0,,16,1,1
3,246107424610771,246107424610771+1977056+0,New Haven,1416,0,,16,1,0
3,246107424610771,246107424610771+1977059+1,Grand Central,1417,1,,5,1,1
3,246107424610771,246107424610771+1977061+1,Grand Central,1419,1,,5,1,1
3,246107424610771,246107424610771+1977063+1,Grand Central,1427,1,,5,1,1
3,246107424610771,246107424610771+1977065+1,Grand Central,1429,1,,5,1,1
3,246107424610771,246107424610771+1977069+1,Grand Central,1431,1,,5,1,1
3,246107424610771,246107424610771+1977072+1,Grand Central,1433,1,,5,1,1
3,246107424610771,246107424610771+1977075+1,Grand Central,1437,1,,5,1,1
3,246107424610771,246107424610771+1977077+1,South Norwalk,1442,0,,16,1,1
3,246107424610771,246107424610771+1977083+1,Bridgeport,1456,0,,16,1,1
3,246107424610771,246107424610771+1977089+1,Bridgeport,1470,0,,16,1,1
3,246107424610771,246107424610771+1977091+0,Grand Central,1471,1,,5,1,0
3,246107424610771,246107424610771+1977094+0,Grand Central,1473,1,,5,1,0
3,246107424610771,246107424610771+1977109+0,Grand Central,1503,1,,5,1,0
3,246107424610771,246107424610771+1977112+0,New Haven-State St,1504,0,,16,1,0
3,246107424610771,246107424610771+1977115+1,New Haven-State St,1506,0,,16,1,1
3,246107424610771,246107424610771+1977118+1,Grand Central,1507,1,,5,1,1
3,246107424610771,246107424610771+1977121+1,New Haven,1508,0,,16,1,1
3,246107424610771,246107424610771+1977124+1,Grand Central,1509,1,,5,1,1
3,246107424610771,246107424610771+1977127+1,New Haven-State St,1510,0,,16,1,1
3,246107424610771,246107424610771+1977130+1,Grand Central,1511,1,,5,1,1
3,246107424610771,246107424610771+1977133+1,New Haven,1512,0,,16,1,1
3,246107424610771,246107424610771+1977137+1,Grand Central,1513,1,,5,1,1
3,246107424610771,246107424610771+1977141+1,New Haven-State St,1514,0,,16,1,1
3,246107424610771,246107424610771+1977144+0,New Haven,1516,0,,16,1,0
3,246107424610771,246107424610771+1977147+1,Grand Central,1517,1,,5,1,1
3,246107424610771,246107424610771+1977153+0,New Haven,1520,0,,16,1,0
3,246107424610771,246107424610771+1977156+0,New Haven,1522,0,,16,1,0
3,246107424610771,246107424610771+1977159+0,New Haven,1524,0,,16,1,0
3,246107424610771,246107424610771+1977166+0,New Haven,1526,0,,16,1,0
3,246107424610771,246107424610771+1977169+0,New Haven,1528,0,,16,1,0
3,246107424610771,246107424610771+1977172+1,Grand Central,1529,1,,5,1,1
3,246107424610771,246107424610771+1977178+1,Grand Central,1531,1,,5,1,1
3,246107424610771,246107424610771+1977181+0,New Haven,1532,0,,16,1,0
3,246107424610771,246107424610771+1977184+1,Grand Central,1533,1,,5,1,1
3,246107424610771,246107424610771+1977187+0,New Haven,1534,0,,16,1,0
3,246107424610771,246107424610771+1977196+1,Grand Central,1537,1,,5,1,1
3,246107424610771,246107424610771+1977198+0,New Haven,1538,0,,16,1,0
3,246107424610771,246107424610771+1977201+1,Grand Central,1539,1,,5,1,1
3,246107424610771,246107424610771+1977203+0,New Haven,1540,0,,16,1,0
3,246107424610771,246107424610771+1977216+0,Grand Central,1545,1,,5,1,0
3,246107424610771,246107424610771+1977219+1,New Haven,1546,0,,16,1,1
3,246107424610771,246107424610771+1977226+0,Grand Central,1549,1,,5,1,0
3,246107424610771,246107424610771+1977229+0,Grand Central,1551,1,,5,1,0
3,246107424610771,246107424610771+1977235+0,Grand Central,1553,1,,5,1,0
3,246107424610771,246107424610771+1977238+1,New Haven,1554,0,,16,1,1
3,246107424610771,246107424610771+1977241+0,Grand Central,1555,1,,5,1,0
3,246107424610771,246107424610771+1977244+1,New Haven,1556,0,,16,1,1
3,246107424610771,246107424610771+1977247+0,Grand Central,1557,1,,5,1,0
3,246107424610771,246107424610771+1977250+0,Grand Central,1559,1,,5,1,0
3,246107424610771,246107424610771+1977253+1,New Haven,1560,0,,16,1,1
3,246107424610771,246107424610771+1977255+0,Grand Central,1561,1,,5,1,0
3,246107424610771,246107424610771+1977258+1,New Haven,1562,0,,16,1,1
3,246107424610771,246107424610771+1977262+0,Grand Central,1563,1,,5,1,0
3,246107424610771,246107424610771+1977265+0,Grand Central,1565,1,,5,1,0
3,246107424610771,246107424610771+1977272+1,New Haven,1568,0,,16,1,1
3,246107424610771,246107424610771+1977281+0,Grand Central,1571,1,,5,1,0
3,246107424610771,246107424610771+1977284+1,New Haven,1572,0,,16,1,1
3,246107424610771,246107424610771+1977286+0,Grand Central,1573,1,,5,1,0
3,246107424610771,246107424610771+1977293+0,Grand Central,1575,1,,5,1,0
3,246107424610771,246107424610771+1977296+1,New Haven,1576,0,,16,1,1
3,246107424610771,246107424610771+1977306+0,Grand Central,1579,1,,5,1,0
3,246107424610771,246107424610771+1977309+0,Grand Central,1581,1,,5,1,0
3,246107424610771,246107424610771+1977312+0,New Haven,1582,0,,16,1,0
3,246107424610771,246107424610771+1977315+0,Grand Central,1583,1,,5,1,0
3,246107424610771,246107424610771+1977318+0,New Haven,1584,0,,16,1,0
3,246107424610771,246107424610771+1977321+0,New Haven,1586,0,,16,1,0
3,246107424610771,246107424610771+1977327+0,New Haven,1588,0,,16,1,0
3,246107424610771,246107424610771+1977330+0,New Haven,1590,0,,16,1,0
3,246107424610771,246107424610771+1977336+0,New Haven,1592,0,,16,1,0
3,246107424610771,246107424610771+1977339+0,New Haven,1594,0,,16,1,0
3,246107424610771,246107424610771+1977355+1,Stamford,1633,1,,5,0,1
3,246107424610771,246107424610771+1977358+0,New Haven-State St,1638,0,,16,0,0
4,246107424610771,246107424610771+1977361+1,Grand Central,1707,1,,8,1,1
4,246107424610771,246107424610771+1977365+1,New Canaan,1710,0,,19,1,1
4,246107424610771,246107424610771+1977369+1,Grand Central,1711,1,,8,1,1
4,246107424610771,246107424610771+1977372+1,New Canaan,1712,0,,19,1,1
4,246107424610771,246107424610771+1977375+0,New Canaan,1716,0,,19,1,0
4,246107424610771,246107424610771+1977378+0,New Canaan,1718,0,,19,1,0
4,246107424610771,246107424610771+1977381+1,Grand Central,1723,1,,8,1,1
4,246107424610771,246107424610771+1977384+0,New Canaan,1726,0,,19,1,0
4,246107424610771,246107424610771+1977387+0,New Canaan,1730,0,,19,1,0
4,246107424610771,246107424610771+1977394+0,New Canaan,1734,0,,19,1,0
4,246107424610771,246107424610771+1977400+0,New Canaan,1738,0,,19,1,0
4,246107424610771,246107424610771+1977403+0,New Canaan,1740,0,,19,1,0
4,246107424610771,246107424610771+1977406+0,Stamford,1741,1,,8,1,0
4,246107424610771,246107424610771+1977409+0,Stamford,1745,1,,8,1,0
4,246107424610771,246107424610771+1977416+0,Stamford,1751,1,,8,1,0
4,246107424610771,246107424610771+1977422+0,Stamford,1755,1,,8,1,0
4,246107424610771,246107424610771+1977425+1,New Canaan,1758,0,,19,1,1
4,246107424610771,246107424610771+1977428+0,Stamford,1763,1,,8,1,0
4,246107424610771,246107424610771+1977431+0,Stamford,1767,1,,8,1,0
4,246107424610771,246107424610771+1977434+1,New Canaan,1770,0,,19,1,1
4,246107424610771,246107424610771+1977437+0,Stamford,1771,1,,8,1,0
4,246107424610771,246107424610771+1977440+1,New Canaan,1774,0,,19,1,1
4,246107424610771,246107424610771+1977443+0,Grand Central,1775,1,,8,1,0
4,246107424610771,246107424610771+1977447+0,Grand Central,1777,1,,8,1,0
4,246107424610771,246107424610771+1977450+1,New Canaan,1778,0,,19,1,1
4,246107424610771,246107424610771+1977453+0,New Canaan,1782,0,,19,1,0
4,246107424610771,246107424610771+1977456+0,New Canaan,1786,0,,19,1,0
4,246107424610771,246107424610771+1977459+0,Stamford,1787,1,,8,1,0
4,246107424610771,246107424610771+1977462+0,New Canaan,1790,0,,19,1,0
4,246107424610771,246107424610771+1977465+0,Stamford,1791,1,,8,1,0
4,246107424610771,246107424610771+1977468+0,New Canaan,1794,0,,19,1,0
4,246107424610771,246107424610771+1977471+0,Stamford,1795,1,,8,1,0
4,246107424610771,246107424610771+1977474+0,Stamford,1797,1,,8,1,0
4,246107424610771,246107424610771+1977477+0,New Canaan,1798,0,,19,1,0
4,246107424610771,246107424610771+1977480+0,Stamford,1799,1,,8,1,0
5,246107424610771,246107424610771+1977483+0,Danbury,1806,0,,21,1,0
5,246107424610771,246107424610771+1977489+0,Danbury,1812,0,,21,1,0
5,246107424610771,246107424610771+1977492+0,Danbury,1816,0,,21,1,0
5,246107424610771,246107424610771+1977495+1,Grand Central,1819,1,,10,1,1
5,246107424610771,246107424610771+1977498+0,Danbury,1822,0,,21,1,0
5,246107424610771,246107424610771+1977501+0,Danbury,1830,0,,21,1,0
5,246107424610771,246107424610771+1977507+1,South Norwalk,1837,1,,10,1,1
5,246107424610771,246107424610771+1977510+0,Danbury,1838,0,,21,1,0
5,246107424610771,246107424610771+1977513+1,Grand Central,1841,1,,10,1,1
5,246107424610771,246107424610771+1977516+0,Danbury,1844,0,,21,1,0
5,246107424610771,246107424610771+1977522+0,Stamford,1849,1,,10,1,0
5,246107424610771,246107424610771+1977525+0,South Norwalk,1855,1,,10,1,0
5,246107424610771,246107424610771+1977528+1,Danbury,1860,0,,21,1,1
5,246107424610771,246107424610771+1977531+0,South Norwalk,1861,1,,10,1,0
5,246107424610771,246107424610771+1977534+0,South Norwalk,1867,1,,10,1,0
5,246107424610771,246107424610771+1977540+0,Danbury,1874,0,,21,1,0
5,246107424610771,246107424610771+1977543+0,South Norwalk,1875,1,,10,1,0
5,246107424610771,246107424610771+1977546+0,South Norwalk,1881,1,,10,1,0
5,246107424610771,246107424610771+1977549+0,Danbury,1882,0,,21,1,0
5,246107424610771,246107424610771+1977552+0,Stamford,1889,1,,10,1,0
5,246107424610771,246107424610771+1977555+0,Danbury,1894,0,,21,1,0
5,246107424610771,246107424610771+1977558+0,South Norwalk,1897,1,,10,1,0
6,246107424610771,246107424610771+1977561+0,Waterbury,1902,0,,22,1,0
6,246107424610771,246107424610771+1977564+0,Waterbury,1908,0,,22,1,0
6,246107424610771,246107424610771+1977567+1,Bridgeport,1911,1,,11,1,1
6,246107424610771,246107424610771+1977570+0,Waterbury,1916,0,,22,1,0
6,246107424610771,246107424610771+1977573+0,Waterbury,1922,0,,22,1,0
6,246107424610771,246107424610771+1977576+1,Bridgeport,1925,1,,11,1,1
6,246107424610771,246107424610771+1977579+0,Waterbury,1928,0,,22,1,0
6,246107424610771,246107424610771+1977582+1,Bridgeport,1935,1,,11,1,1
6,246107424610771,246107424610771+1977585+0,Waterbury,1936,0,,22,1,0
6,246107424610771,246107424610771+1977588+0,Waterbury,1942,0,,22,1,0
6,246107424610771,246107424610771+1977591+0,Bridgeport,1949,1,,11,1,0
6,246107424610771,246107424610771+1977594+0,Waterbury,1956,0,,22,1,0
6,246107424610771,246107424610771+1977597+0,Bridgeport,1957,1,,11,1,0
6,246107424610771,246107424610771+1977600+0,Bridgeport,1965,1,,11,1,0
6,246107424610771,246107424610771+1977603+0,Bridgeport,1973,1,,11,1,0
6,246107424610771,246107424610771+1977606+0,Waterbury,1974,0,,22,1,0
6,246107424610771,246107424610771+1977609+0,Bridgeport,1979,1,,11,1,0
6,246107424610771,246107424610771+1977612+0,Bridgeport,1985,1,,11,1,0
6,246107424610771,246107424610771+1977615+0,Waterbury,1990,0,,22,1,0
6,246107424610771,246107424610771+1977618+0,Bridgeport,1991,1,,11,1,0
6,246107424610771,246107424610771+1977621+0,Bridgeport,1995,1,,11,1,0
6,246107424610771,246107424610771+1977624+0,Bridgeport,1997,1,,11,1,0
2,246107424610771,246107424610771+1978035+1,Grand Central,304,1,,3,1,1
2,246107424610771,246107424610771+1978038+1,Grand Central,306,1,,3,1,1
2,246107424610771,246107424610771+1978041+1,North White Plains,307,0,,14,1,1
2,246107424610771,246107424610771+1978044+1,Grand Central,308,1,,3,1,1
2,246107424610771,246107424610771+1978047+1,North White Plains,309,0,,14,1,1
2,246107424610771,246107424610771+1978050+1,Grand Central,310,1,,3,1,1
2,246107424610771,246107424610771+1978053+1,Grand Central,312,1,,3,1,1
2,246107424610771,246107424610771+1978056+1,Grand Central,314,1,,3,1,1
2,246107424610771,246107424610771+1978059+1,Grand Central,316,1,,3,1,1
2,246107424610771,246107424610771+1978062+1,Grand Central,324,1,,3,1,1
2,246107424610771,246107424610771+1978068+1,Grand Central,328,1,,3,1,1
2,246107424610771,246107424610771+1978071+1,Grand Central,330,1,,3,1,1
2,246107424610771,246107424610771+1978074+1,Grand Central,332,1,,3,1,1
2,246107424610771,246107424610771+1978082+0,North White Plains,343,0,,14,1,0
2,246107424610771,246107424610771+1978088+1,North White Plains,349,0,,14,1,1
3,246107424610771,246107424610771+1978091+1,Grand Central,3507,1,,5,1,1
2,246107424610771,246107424610771+1978094+1,Crestwood,351,0,,14,1,1
3,246107424610771,246107424610771+1978096+1,Grand Central,3511,1,,5,1,1
2,246107424610771,246107424610771+1978099+1,North White Plains,353,0,,14,1,1
3,246107424610771,246107424610771+1978102+1,Grand Central,3537,1,,5,1,1
3,246107424610771,246107424610771+1978113+1,New Haven,3546,0,,16,1,1
3,246107424610771,246107424610771+1978119+1,New Haven,3568,0,,16,1,1
2,246107424610771,246107424610771+1978128+1,North White Plains,359,0,,14,1,1
2,246107424610771,246107424610771+1978132+1,Crestwood,361,0,,14,1,1
2,246107424610771,246107424610771+1978135+1,North White Plains,363,0,,14,1,1
2,246107424610771,246107424610771+1978139+1,Crestwood,365,0,,14,1,1
2,246107424610771,246107424610771+1978142+0,Grand Central,366,1,,3,1,0
2,246107424610771,246107424610771+1978145+1,Mt Vernon West,367,0,,14,1,1
2,246107424610771,246107424610771+1978148+0,Grand Central,368,1,,3,1,0
2,246107424610771,246107424610771+1978151+0,Grand Central,370,1,,3,1,0
1,246107424610771,246107424610771+1978157+1,Grand Central,416,1,,1,1,1
1,246107424610771,246107424610771+1978160+1,Grand Central,426,1,,1,1,1
1,246107424610771,246107424610771+1978163+1,Grand Central,434,1,,1,1,1
1,246107424610771,246107424610771+1978170+1,Grand Central,440,1,,1,1,1
1,246107424610771,246107424610771+1978173+0,Greystone,443,0,,12,1,0
2,246107424610771,246107424610771+1978178+1,Grand Central,4608,1,,3,1,1
1,246107424610771,246107424610771+1978181+1,Greystone,461,0,,12,1,1
2,246107424610771,246107424610771+1978188+1,Southeast,4649,0,,14,1,1
2,246107424610771,246107424610771+1978194+1,Southeast,4661,0,,14,1,1
1,246107424610771,246107424610771+1978205+1,Greystone,477,0,,12,1,1
1,246107424610771,246107424610771+1978208+0,Greystone,483,0,,12,1,0
2,246107424610771,246107424610771+1978213+1,Southeast,4908,1,,3,1,1
2,246107424610771,246107424610771+1978216+0,Wassaic,4949,0,,14,1,0
2,246107424610771,246107424610771+1978219+0,Wassaic,4961,0,,14,1,0
2,246107424610771,246107424610771+1978222+0,Grand Central,500,1,,3,1,0
2,246107424610771,246107424610771+1978242+0,North White Plains,501,0,,14,1,0
2,246107424610771,246107424610771+1978245+1,Grand Central,502,1,,3,1,1
2,246107424610771,246107424610771+1978251+1,North White Plains,503,0,,14,1,1
2,246107424610771,246107424610771+1978254+1,Grand Central,504,1,,3,1,1
2,246107424610771,246107424610771+1978257+1,North White Plains,505,0,,14,1,1
2,246107424610771,246107424610771+1978260+1,Grand Central,506,1,,3,1,1
2,246107424610771,246107424610771+1978263+1,North White Plains,507,0,,14,1,1
2,246107424610771,246107424610771+1978266+1,Grand Central,508,1,,3,1,1
2,246107424610771,246107424610771+1978269+1,North White Plains,509,0,,14,1,1
2,246107424610771,246107424610771+1978275+1,North White Plains,511,0,,14,1,1
2,246107424610771,246107424610771+1978281+1,Grand Central,512,1,,3,1,1
2,246107424610771,246107424610771+1978290+1,North White Plains,513,0,,14,1,1
2,246107424610771,246107424610771+1978293+1,Grand Central,514,1,,3,1,1
2,246107424610771,246107424610771+1978299+1,North White Plains,515,0,,14,1,1
2,246107424610771,246107424610771+1978306+0,North White Plains,517,0,,14,1,0
2,246107424610771,246107424610771+1978315+1,Grand Central,518,1,,3,1,1
2,246107424610771,246107424610771+1978319+0,North White Plains,519,0,,14,1,0
2,246107424610771,246107424610771+1978338+1,Grand Central,522,1,,3,1,1
2,246107424610771,246107424610771+1978349+1,Grand Central,524,1,,3,1,1
2,246107424610771,246107424610771+1978351+0,North White Plains,525,0,,14,1,0
2,246107424610771,246107424610771+1978371+1,Grand Central,528,1,,3,1,1
2,246107424610771,246107424610771+1978393+0,North White Plains,533,0,,14,1,0
2,246107424610771,246107424610771+1978398+1,Grand Central,534,1,,3,1,1
2,246107424610771,246107424610771+1978436+0,Grand Central,544,1,,3,1,0
2,246107424610771,246107424610771+1978443+1,North White Plains,547,0,,14,1,1
2,246107424610771,246107424610771+1978451+1,North White Plains,551,0,,14,1,1
2,246107424610771,246107424610771+1978464+0,Grand Central,556,1,,3,1,0
2,246107424610771,246107424610771+1978468+1,North White Plains,557,0,,14,1,1
2,246107424610771,246107424610771+1978480+1,North White Plains,559,0,,14,1,1
2,246107424610771,246107424610771+1978485+0,Grand Central,560,1,,3,1,0
2,246107424610771,246107424610771+1978495+0,Grand Central,562,1,,3,1,0
2,246107424610771,246107424610771+1978501+1,North White Plains,563,0,,14,1,1
2,246107424610771,246107424610771+1978512+1,North White Plains,565,0,,14,1,1
2,246107424610771,246107424610771+1978521+1,North White Plains,567,0,,14,1,1
2,246107424610771,246107424610771+1978524+0,Grand Central,568,1,,3,1,0
2,246107424610771,246107424610771+1978535+0,Grand Central,570,1,,3,1,0
2,246107424610771,246107424610771+1978545+0,Grand Central,572,1,,3,1,0
2,246107424610771,246107424610771+1978558+1,North White Plains,573,0,,14,1,1
2,246107424610771,246107424610771+1978563+0,Grand Central,574,1,,3,1,0
2,246107424610771,246107424610771+1978571+0,Grand Central,576,1,,3,1,0
2,246107424610771,246107424610771+1978576+0,Grand Central,578,1,,3,1,0
2,246107424610771,246107424610771+1978579+1,North White Plains,579,0,,14,1,1
2,246107424610771,246107424610771+1978589+0,Grand Central,580,1,,3,1,0
2,246107424610771,246107424610771+1978594+1,North White Plains,581,0,,14,1,1
2,246107424610771,246107424610771+1978599+0,North White Plains,583,0,,14,1,0
2,246107424610771,246107424610771+1978612+0,North White Plains,587,0,,14,1,0
2,246107424610771,246107424610771+1978618+0,Grand Central,588,1,,3,1,0
2,246107424610771,246107424610771+1978621+0,North White Plains,589,0,,14,1,0
2,246107424610771,246107424610771+1978635+0,Grand Central,592,1,,3,1,0
2,246107424610771,246107424610771+1978638+0,North White Plains,593,0,,14,1,0
2,246107424610771,246107424610771+1978659+0,Grand Central,600,1,,3,1,0
2,246107424610771,246107424610771+1978662+1,Southeast,601,0,,14,1,1
2,246107424610771,246107424610771+1978665+0,Grand Central,602,1,,3,1,0
2,246107424610771,246107424610771+1978668+1,Southeast,603,0,,14,1,1
2,246107424610771,246107424610771+1978671+1,Grand Central,604,1,,3,1,1
2,246107424610771,246107424610771+1978677+1,Grand Central,606,1,,3,1,1
2,246107424610771,246107424610771+1978680+1,Southeast,607,0,,14,1,1
2,246107424610771,246107424610771+1978683+1,Grand Central,608,1,,3,1,1
2,246107424610771,246107424610771+1978686+1,Southeast,609,0,,14,1,1
2,246107424610771,246107424610771+1978689+1,Grand Central,610,1,,3,1,1
2,246107424610771,246107424610771+1978692+1,Southeast,611,0,,14,1,1
2,246107424610771,246107424610771+1978695+1,Southeast,613,0,,14,1,1
2,246107424610771,246107424610771+1978698+1,Grand Central,614,1,,3,1,1
2,246107424610771,246107424610771+1978701+0,Southeast,615,0,,14,1,0
2,246107424610771,246107424610771+1978704+1,Grand Central,616,1,,3,1,1
2,246107424610771,246107424610771+1978707+0,Southeast,617,0,,14,1,0
2,246107424610771,246107424610771+1978711+1,Grand Central,618,1,,3,1,1
2,246107424610771,246107424610771+1978714+1,Grand Central,620,1,,3,1,1
2,246107424610771,246107424610771+1978720+0,Southeast,621,0,,14,1,0
2,246107424610771,246107424610771+1978723+1,Grand Central,622,1,,3,1,1
2,246107424610771,246107424610771+1978726+1,Grand Central,624,1,,3,1,1
2,246107424610771,246107424610771+1978729+0,Southeast,625,0,,14,1,0
2,246107424610771,246107424610771+1978732+1,Grand Central,626,1,,3,1,1
2,246107424610771,246107424610771+1978737+0,Southeast,629,0,,14,1,0
2,246107424610771,246107424610771+1978740+1,Grand Central,630,1,,3,1,1
2,246107424610771,246107424610771+1978822+1,Grand Central,632,1,,3,1,1
2,246107424610771,246107424610771+1978871+0,Southeast,633,0,,14,1,0
2,246107424610771,246107424610771+1978919+1,Grand Central,634,1,,3,1,1
2,246107424610771,246107424610771+1979020+1,Grand Central,636,1,,3,1,1
2,246107424610771,246107424610771+1979057+0,Southeast,637,0,,14,1,0
2,246107424610771,246107424610771+1979078+0,Grand Central,638,1,,3,1,0
